id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4650169747115315,Kl38WtR19,5787187353,羊城派,【市发改委：正在拟定措施，确保惠企力度不低于国家和省要求】广州市发展和改革委员会副主任陈旭表示，针对本轮疫情对不同区域不同行业企业的不同影响，主要从以下三个方面着眼和考虑：一是政策的衔接性。主要从三个方面进行了充分衔接：与上级政策文件的衔接，将国家、省可以吸纳的政策措施充分纳入本次文件中，并确保惠企力度不低于国家和省要求。与前期惠企政策的衔接，将去年疫情期间出台的“稳增长48条”“中小微企业15条”“信用助企9条”等政策中行之有效、操作性强、适用于当下形势的政策吸纳到本轮措施中，同时结合上级政策和当前实际，新增了部分政策措施。与企业实际诉求的衔接，充分考虑市场主体通过政协及各行业主管部门反映的政策诉求，满足企业所急所需，努力提升企业获得感和满意度。二是施策的精准度。聚焦重点、瞄准问题进行企业帮扶，体现在：区域精准、行业精准、措施精准。聚焦“受疫情影响较大行业”，例如住宿和餐饮业、零售业、交通运输业、文化体育和娱乐业、会展业等。三是实操的可行性。主要做到切实可行，实施有效：措施具体，标准清晰，责任明确。O触屏版,,,,,0,0,0,2021-06-20 14:26,微博 weibo.com,['http://ww4.sinaimg.cn/large/006jErNvgy1gropq9x0bdj30m80etjrw.jpg'],,
4643326114922686,Kib6PkECa,5824051112,原图妈,儿童节抽个奖，转发就行不用关注。抽1位送一张迪士尼无限钻石年卡，凭此卡可全年无限次入园，另外再给你打10000块路上吃喝玩乐。如果抽到已关注的朋友就直接翻倍，我直接给你打两万外加两张钻石卡。,,,,,163922,33487,30424,2021-06-01 17:11,,,,
4650168966972500,Kl37GtfRG,1771770043,Q111ED,啊啊啊啊啊啊啊啊看看我吧真的打算暑假去迪士尼的但现在广州又有疫情等疫情过了真的好想去啊啊啊啊啊,,,,,0,0,0,2021-06-20 14:22,荣耀8X Max,,,4643326114922686
4650168748085383,Kl37kxVnp,2347716197,Carrie_王慢慢,感谢我自己的坚持不懈和耐心等待历时21天吐吐吐了#中国东方航空##广州疫情#,,,,"中国东方航空,广州疫情",0,0,0,2021-06-20 14:22,💙小锅巴iPhone客户端,['http://ww2.sinaimg.cn/large/8bef4e65ly1gropm5tlpoj20mz0legmn.jpg'],,
4650168664719959,Kl37cjNSn,7459020793,Ww伯言,吗的今年上海去不了就只能蹲明年广州的了但广州我老方便了，没那么麻烦开始头疼好烦啊这个疫情，头疼,,,,,0,8,2,2021-06-20 14:21,iPhone客户端,,,
4650168064674901,Kl36ejC9D,1306984474,万四小姐,一眼望不到头的人室外温度34度第四次核酸检测排查#广州疫情#,,,,广州疫情,0,0,0,2021-06-20 14:19,iPhone 12,['http://ww4.sinaimg.cn/large/4de7001agy1groph7pdhwj22in1w0b2b.jpg'],,
4650168056547440,Kl36drthS,5954422523,冯志远a,看到这张照片的时候还感觉排队很辛苦嘛？莫名心酸，辛苦了！#深圳疫情##广州医务人员脱下手套的瞬间#,,深圳·深圳宝安机场,,"深圳疫情,广州医务人员脱下手套的瞬间",0,3,7,2021-06-20 14:19,Redmi Note 8 Pro四摄,['http://ww1.sinaimg.cn/large/006uY9iXgy1grophxx85cj30qo0zkn17.jpg'],,
4650083020704361,Kl0T42XeF,2812319402,lesliesay,【#广东全省无新增本土确诊病例#和本土无症状感染者】@健康广东消息：6月19日0-24时，全省无新增本土确诊病例和本土无症状感染者。全省新增境外输入确诊病例12例，广州报告1例，来自马里；深圳报告7例，均来自南非；佛山报告2例，分别来自柬埔寨和利比里亚；江门报告2例，分别来自印度尼西亚和沙特阿拉伯。新增境外输入无症状感染者9例，广州报告1例，来自英国；珠海报告1例，来自沙特阿拉伯；佛山报告2例，分别来自肯尼亚和塞拉利昂；东莞报告1例，来自阿联酋；江门报告2例，均来自沙特阿拉伯；肇庆报告2例，均来自沙特阿拉伯。新增出院9例。#有内鬼终止交易#,,,健康广东,"广东全省无新增本土确诊病例,有内鬼终止交易",27,3,36,2021-06-20 08:40,iPhone 12,,,
4650167641048143,Kl35y4oFx,5343700447,云中小韭菜,//@lesliesay:【广州拟出台政策措施为受疫情影响企业纾困减负】记者从广州市今天（6月20日）举行的新闻发布会上了解到，受本轮疫情影响，广州市部分企业生产经营受到一定影响，特别是封闭封控区域、住宿餐饮等行业企业受到直接冲击。目前，广州市已开展调查摸底工作，并将尽快出台为企业纾困减负的政,,,lesliesay,,0,0,0,2021-06-20 14:17,HUAWEI Mate 20 X,,,4650083020704361
4650167603036428,Kl35ucJUE,2439823223,上海杨浦消防,#广州零新增但不排除散发病例风险#【疫情之下，这些事不要做】请不要故意隐瞒病情；请不要恶意传播病毒；请不要阻碍防控工作；请不要制造传播谣言；请不要生产销售假口罩；请不要哄抬物价L新华网的秒拍视频,,,,广州零新增但不排除散发病例风险,0,0,0,2021-06-20 14:17,微博视频号,,"http://gslb.miaopai.com/stream/T-6z55xyXhMjmb~985O2r3EfaoEcSdlNGcbbxw__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_ld&mpflag=16&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176144&ssig=uWKQKWM3iC&KID=unistore,video",
4650062569538917,Kl0m4E1vv,2656274875,央视新闻,【#广东无新增本土确诊和本土无症状#】6月19日0-24时，广东无新增本土确诊病例和本土无症状感染者。O2021年6月20日广东省新冠肺炎疫情情况,,,,广东无新增本土确诊和本土无症状,2049,3085,29802,2021-06-20 07:19,微博 weibo.com,['http://ww1.sinaimg.cn/large/002TLsr9ly1grodj6ikrsj60u01hcn1802.jpg'],,
4650167568962144,Kl35qBBsI,5152215881,FXQ1213,希望广州疫情早日过去，恢复正常生活，一线的工作人员辛苦了,,,,,0,0,0,2021-06-20 14:17,iPhone客户端,,,4650062569538917
4650167246258525,Kl34Uqg7X,1789150470,大湾区电车侠,#晨跑大湾区##广州疫情#疫情下的凉茶铺，买凉茶的人还是很多的。喝完一口后再次搞明白，凉茶是热的，凉茶是苦的，凉茶是中药☕,,广州,,"晨跑大湾区,广州疫情",0,0,0,2021-06-20 14:16,iPhone客户端,['http://ww4.sinaimg.cn/large/6aa44506gy1grope0sk0rj22io1w01kz.jpg'],,
4650167201173833,Kl34Q4VmN,7418780473,HEART-T团站,TFBOYS#2021有啵有你#由于广州疫情与深圳疫情愈发严重，本原定广州or深圳的线下粉丝趴活动，决定取消本次活动，请大家最近减少外出，外出时做好防护，避免聚集。期待下次的见面🧡原wb：O网页链接抽奖兑现望理解@TF_Unite_铁磁@TF-橙念站@TF_forever橙海归属站-总站@Promise·期橙站@TFBOYS_empire初心站@TFB-Empire荣幸站@十年之约橙楑站@TFHeart-奕铖站@Fighting_幻橙站（排名不分先后）,,,"TF_Unite_铁磁,TF-橙念站,TF_forever橙海归属站-总站,Promise,TFBOYS_empire初心站,TFB-Empire荣幸站,十年之约橙楑站,TFHeart-奕铖站,Fighting_幻橙站",2021有啵有你,1,1,2,2021-06-20 14:15,TFBOYS超话,,,
4650167196191683,Kl34PpYJR,5279529256,玖兰佳er,《警报拉响！国内又一地发现疫情，判定密接者超百人，战疫刻不容缓》继广州、佛山、深圳之后，近日，广东又一地发现疫情。截至下午5时，初步判定在东莞密切接触者163人，全部落实集中隔离医学观察。O网页链接,,,,,0,0,0,2021-06-20 14:15,百度App,['http://ww2.sinaimg.cn/large/005LimJGgy1gropfqfbg1j308o05smxd.jpg'],,
4650167082681396,Kl34Ebfyk,1415676655,HERMES的小窝,#广州拟为受疫情影响企业纾困减负#【广州拟出台政策措施为受疫情影响企业纾困减负】#广州拟为受疫情影响企业纾困减负#记者从广州市今天（6月20日）举行的新闻发布会上了解到，受本轮疫情影响，广州市部分企业生产经营受到一定影响，特别是封闭封控区域、住宿餐饮等行业企业受到直接冲击。目前，广州市已开展调查摸底工作，并将尽快出台为企业纾困减负的政策措施。O广州拟出台政策措施为受疫情影响企业纾困减负,,,,广州拟为受疫情影响企业纾困减负,0,0,0,2021-06-20 14:15,,,,
4650166924346132,Kl34oieCU,6271240220,·葵咪星球·,蔡徐坤#蔡徐坤2021个人巡回演唱会#好想再一次赴金海之约💛金海真的太美了希望广州疫情能早点结束🙏@蔡徐坤L·葵咪星球·的微博视频,,,蔡徐坤,蔡徐坤2021个人巡回演唱会,1,3,2,2021-06-20 14:14,蔡徐坤超话,,"http://f.video.weibocdn.com/001fplvYgx07NBq28vGU010412003OrP0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176144&ssig=AP%2Byw6Z0Bz&KID=unistore,video",
4650166919627523,Kl34nEoyD,3798613270,黄小华about,#东莞疫情#什么时候是个头啊，广州好不容易没有新增了，东莞又开始了，我暑假还能回去东莞吗,,,,东莞疫情,0,0,1,2021-06-20 14:14,iPhone客户端,['http://ww3.sinaimg.cn/large/e26a3d16gy1gropejppo4j20tz0cz41y.jpg'],,
4650166906519844,Kl34mrm6M,1895623191,无锡经济广播,【广州拟出台政策措施为受疫情影响企业纾困减负】#广州拟为受疫情影响企业纾困减负#记者从广州市今天（6月20日）举行的新闻发布会上了解到，受本轮疫情影响，广州市部分企业生产经营受到一定影响，特别是封闭封控区域、住宿餐饮等行业企业受到直接冲击。目前，广州市已开展调查摸底工作，并将尽快出台为企业纾困减负的政策措施。O广州拟出台政策措施为受疫情影响企业纾困减负,,,,广州拟为受疫情影响企业纾困减负,0,0,0,2021-06-20 14:14,iPhone客户端,,,
4650166746873857,Kl346sQcF,7381449839,一颗花生醉一天,刘明月之前明月说签了广州的线下我还想等一等，说不定疫情就过去了呢，好家伙，现在我在麻涌瑟瑟发抖,,,,,0,2,0,2021-06-20 14:13,刘明月超话,,,
4650166462448590,Kl33EagZo,1095827053,霸王龙龙头,【疫情防控】广州市卫生健康委提醒：相互拥抱、串门访友仍存风险O网页链接,,,,,0,0,0,2021-06-20 14:12,学习强国客户端,['http://ww1.sinaimg.cn/large/4150fe6dgy1gropcouxl8j2046046wec.jpg'],,
4650166319055370,Kl33pBZIm,1791010393,微微万象民生直通车A,【#广州将优先安排疫苗第二剂次接种#】记者昨天（6月19日）从广州市疫情防控新闻发布会上了解到，广州将进一步明确新冠疫苗分批次预约登记和接种工作，优先安排疫苗第二剂次接种。广州市卫健委副主任陈斌：“集中6月19日、6月20日、6月21日三天的时间，为超过35天未接种第二剂次的居民专门开放预约登记。计划2周内（即6月30日前），重点安排6月9日前已接种第一剂次的市民完成第二剂次的接种。7月1日后，包括第一剂次接种的市民均可全面预约安排”。#接种疫苗后台湾62人猝死#L央视网快看的微博视频,,,,"广州将优先安排疫苗第二剂次接种,接种疫苗后台湾62人猝死",0,0,0,2021-06-20 14:12,微博视频号,,"http://locallimit.us.sinaimg.cn/WHcyoOf2lx07NBm3kzgk0104120063nF0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176159&ssig=zs3qtJ3kSp&KID=unistore,video",
4650166042495299,Kl32Yat8L,5256305680,泉水子j,cv倒霉死勒梅梅pb终于收到了特大版鼠标垫着实吓我一跳（bushi），没能去线下也着实遗憾得很没能拿到亲签更着实伤心希望疫情没那么严重的时候梅梅能来广州看看吧,,广州,,,0,0,0,2021-06-20 14:11,cv倒霉死勒超话,['http://ww1.sinaimg.cn/large/005JIVdSgy1grop5otbm5j316o1kwe82.jpg'],,
4650165862401257,Kl32Ga4FX,2612249974,广州地铁,#广州疫情#进站时提前备好健康码，并主动出示实时的“粤康码”或“穗康码”，显示“绿码”方可进站乘车。亮码操作指引，戳图↓（图：廖旭娟）,,,,广州疫情,2,5,10,2021-06-20 14:10,微博 weibo.com,['http://ww2.sinaimg.cn/large/9bb3c576gy1gropa82x7hj20u00gwmz8.jpg'],,
4650165589248453,Kl32eCNWB,1973634817,贵州都市报,【#东莞新增1例从迪拜入境复阳人员#】2021年6月19日0时至24时，东莞新增1例境外输入复阳无症状感染者（迪拜输入）。新增境外输入无症状感染者情况：女，34岁，中国籍。未接种新冠疫苗。6月10日在迪拜期间新冠病毒IgG抗体阳性，核酸和IgM抗体均为阴性。6月12日从迪拜出发，乘坐EK362航班飞抵广州白云机场入境。按全程闭环管理程序转运至我市入境人员集中隔离点。6月18日新冠病毒核酸阳性，即转市第九人民医院隔离观察。经进一步检查及专家会诊，诊断为新冠肺炎无症状感染者（复阳）。（广州日报·新花城记者汪万里）O东莞新增境外输入无症状感染者详情通报！#广东东莞疫情##东莞麻涌#,,,,"东莞新增1例从迪拜入境复阳人员,广东东莞疫情,东莞麻涌",0,0,1,2021-06-20 14:09,iPhone客户端,,,
4650165577192621,Kl32dub81,2705973934,OxygenKT,#广州疫情##我有超人老爸#O隔离日记,,广州·广船鹤园小区,,"广州疫情,我有超人老爸",0,0,0,2021-06-20 14:09,iPhone客户端,,,
4649547060744311,KkMWC37D1,1734660711,misswu秋兒,🛍️🛍️🛍️官宣营业啦！6月大NEW！不忘初心与突破自我！满满信息量！重磅大新与超给力活动！1⃣️赞评飞3位500大额券！2⃣️转发滑3位任意新品！3⃣️再赞评飞10位200大额券！（喜欢什么留言告诉我）MSWU本期墙裂推！王炸酷飒纯欲休闲套装短款轻薄西装外套+背带裙,,,,,114,363,349,2021-06-18 21:11,misswu秋兒的小店,"['http://ww3.sinaimg.cn/large/6764d267gy1grmpszdb64j22by33yqv6.jpg', 'http://ww2.sinaimg.cn/large/6764d267gy1grmpt0xpiaj22c0340npf.jpg', 'http://ww4.sinaimg.cn/large/6764d267gy1grmpt2jawqj22by33yb2c.jpg', 'http://ww2.sinaimg.cn/large/6764d267gy1grmpub52mnj229830b7wl.jpg', 'http://ww1.sinaimg.cn/large/6764d267gy1grmpsrkvtrj22c0340x6r.jpg', 'http://ww1.sinaimg.cn/large/6764d267gy1grmpzjd2kij22c035e1l0.jpg', 'http://ww1.sinaimg.cn/large/6764d267gy1grmpsoa7oij22c036ue83.jpg', 'http://ww1.sinaimg.cn/large/6764d267gy1grmpsgx4c5j22c0340qv8.jpg', 'http://ww4.sinaimg.cn/large/6764d267gy1grmpst9dcaj22c0340hdw.jpg']",,
4650165540225298,Kl32a0WBQ,2315820970,sunsun90,想要//@坤弟妈秋秋子:久等了大家…这次6月新因为广州疫情受到了影响公司有好些人都被封在家里出不来导致进度慢了些！但是我相信用心的东西你们会感受到的这次活动也会给力些感谢大家！！！这组一样飞3位任意新品！,,,坤弟妈秋秋子,,0,0,0,2021-06-20 14:09,nova5Pro人像超级夜景,,,4649547060744311
4650164326761120,Kl30csmSk,1778857227,24小时新闻,【#广州荔湾芳村民齐唱明天会更好#】6月17日，广州疫情防控新闻发布会宣布荔湾芳村调整分级分类防控措施后，荔湾区东漖街道芳和花园不少家长有序带小朋友出门放风。天色渐黑后，不少居民齐聚楼下打起灯光，齐唱《明天会更好》来庆祝。L正观视频的微博视频,,,,广州荔湾芳村民齐唱明天会更好,0,0,1,2021-06-20 14:04,微博视频号,,"http://f.video.weibocdn.com/yErqZbmqlx07NyagTIEo0104120071LQ0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176159&ssig=43%2F8R5q4hz&KID=unistore,video",
4650164326762246,Kl30csnau,1668216997,微博发现,【#广州荔湾芳村民齐唱明天会更好#】6月17日，广州疫情防控新闻发布会宣布荔湾芳村调整分级分类防控措施后，荔湾区东漖街道芳和花园不少家长有序带小朋友出门放风。天色渐黑后，不少居民齐聚楼下打起灯光，齐唱《明天会更好》来庆祝。L正观视频的微博视频,,,,广州荔湾芳村民齐唱明天会更好,0,0,0,2021-06-20 14:04,微博视频号,,"http://f.video.weibocdn.com/yErqZbmqlx07NyagTIEo0104120071LQ0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176159&ssig=43%2F8R5q4hz&KID=unistore,video",
4650164327547338,Kl30cvFpg,5361563575,微博媒体,【#广州荔湾芳村民齐唱明天会更好#】6月17日，广州疫情防控新闻发布会宣布荔湾芳村调整分级分类防控措施后，荔湾区东漖街道芳和花园不少家长有序带小朋友出门放风。天色渐黑后，不少居民齐聚楼下打起灯光，齐唱《明天会更好》来庆祝。L正观视频的微博视频,,,,广州荔湾芳村民齐唱明天会更好,0,1,0,2021-06-20 14:04,微博视频号,,"http://f.video.weibocdn.com/yErqZbmqlx07NyagTIEo0104120071LQ0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176159&ssig=43%2F8R5q4hz&KID=unistore,video",
4650164323615962,Kl30cfaFY,5710576016,媒体势力榜,【#广州荔湾芳村民齐唱明天会更好#】6月17日，广州疫情防控新闻发布会宣布荔湾芳村调整分级分类防控措施后，荔湾区东漖街道芳和花园不少家长有序带小朋友出门放风。天色渐黑后，不少居民齐聚楼下打起灯光，齐唱《明天会更好》来庆祝。L正观视频的微博视频,,,,广州荔湾芳村民齐唱明天会更好,0,0,0,2021-06-20 14:04,微博视频号,,"http://f.video.weibocdn.com/yErqZbmqlx07NyagTIEo0104120071LQ0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176159&ssig=43%2F8R5q4hz&KID=unistore,video",
4650164323615668,Kl30cfaBe,2768688300,热点视频,【#广州荔湾芳村民齐唱明天会更好#】6月17日，广州疫情防控新闻发布会宣布荔湾芳村调整分级分类防控措施后，荔湾区东漖街道芳和花园不少家长有序带小朋友出门放风。天色渐黑后，不少居民齐聚楼下打起灯光，齐唱《明天会更好》来庆祝。L正观视频的微博视频,,,,广州荔湾芳村民齐唱明天会更好,1,0,1,2021-06-20 14:04,微博视频号,,"http://f.video.weibocdn.com/yErqZbmqlx07NyagTIEo0104120071LQ0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176159&ssig=43%2F8R5q4hz&KID=unistore,video",
4650164323353526,Kl30ce4p8,6524418589,遇见美好,【#广州荔湾芳村民齐唱明天会更好#】6月17日，广州疫情防控新闻发布会宣布荔湾芳村调整分级分类防控措施后，荔湾区东漖街道芳和花园不少家长有序带小朋友出门放风。天色渐黑后，不少居民齐聚楼下打起灯光，齐唱《明天会更好》来庆祝。L正观视频的微博视频,,,,广州荔湾芳村民齐唱明天会更好,0,0,0,2021-06-20 14:04,微博视频号,,"http://f.video.weibocdn.com/yErqZbmqlx07NyagTIEo0104120071LQ0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176159&ssig=43%2F8R5q4hz&KID=unistore,video",
4650164322566766,Kl30caLJs,1773041022,热点新闻,【#广州荔湾芳村民齐唱明天会更好#】6月17日，广州疫情防控新闻发布会宣布荔湾芳村调整分级分类防控措施后，荔湾区东漖街道芳和花园不少家长有序带小朋友出门放风。天色渐黑后，不少居民齐聚楼下打起灯光，齐唱《明天会更好》来庆祝。L正观视频的微博视频,,,,广州荔湾芳村民齐唱明天会更好,0,0,0,2021-06-20 14:04,微博视频号,,"http://f.video.weibocdn.com/yErqZbmqlx07NyagTIEo0104120071LQ0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176159&ssig=43%2F8R5q4hz&KID=unistore,video",
4650164239729121,Kl303EOZj,7498551300,企鹅崽小猪包_,去演唱会估计得7.29才能最终下定去不去怕广州这个疫情随时发生变化太多不定因素要搞团票的话估计我也不能贡献一个人头了最后能去的话要么接别人的转单要么找牛,,,,,0,1,0,2021-06-20 14:03,新版微博 weibo.com,,,
4650164088998449,Kl2ZOBKUh,5548608887,吐槽夫,#广东新增10例本土确诊#在广州的朋友们一定要保护好自己，非必要不要聚集在一起，出门带好口罩！希望疫情早日结束！L头号追星少女的微博视频,,,,广东新增10例本土确诊,0,0,0,2021-06-20 14:03,微博视频号,,"http://f.video.weibocdn.com/000VKNoRgx07NA0GAYRO010412003DFk0E010.mp4?label=mp4_ld&template=360x408.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176159&ssig=0Nr6zZKfdr&KID=unistore,video",
4650164037616544,Kl2ZJvXpu,5298682502,景德镇广播电视,景德镇市疾控中心紧急风险提示6月18日，广东省报告6例本地新冠肺炎确诊病例，分别为广州市2例、深圳市2例、佛山市1例、东莞市1例。6月19日广东省无新增本地确诊病例。截至6月20日9时，国内共有1个高风险地区，13个中风险地区，均在广东省。为进一步做好景德镇市新冠肺炎疫情防控工作，巩固疫情防控成果，保护人民群众生命安全，景德镇市疾控中心对广大公众提出如下疫情防控建议：一、2021年6月5日以来，广东省广州市、深圳市、佛山市、东莞市来景，或与相关人员有接触史者，应开展自我健康监测，在做好个人防护前提下，第一时间主动前往社区报告登记，接受社区管理措施，并进行至少1次新冠病毒核酸检测。如出现发热、干咳、乏力、咽痛、嗅（味）觉减退、腹泻等症状，不建议自行购药服用，应立即向属地社区报告，并按照规范程序转送定点医疗机构就诊。二、2021年6月19日起，由广州市、深圳市、佛山市、东莞市中高风险区来景返景人员实施“14+7”（14天集中隔离医学观察，加7天居家健康监测，居家健康监测结束时再进行1次核酸检测）健康管理措施，中高风险区已来景返景人员按照“填平补齐”原则进行管理；有广州市、深圳市、佛山市、东莞市中高风险区以外旅居，或与当地公布的患者活动轨迹有重叠的来景返景人员，实行“2+14”（核验2天内新冠病毒核酸检测阴性证明，14天居家健康监测，居家健康监测结束时再进行1次核酸检测）健康管理措施，不能提供核酸检测阴性证明的要第一时间进行核酸检测，检测结果出来前实施相对集中隔离。虽暂无中高风险地区，但实施了全员核酸检测区域的来景返景人员参照“2+14”健康管理措施进行管理。三、近期非必需不前往广州市、深圳市、佛山市、东莞市。确需前往的，请务必提前向所在社区（村）和工作单位报备，并做好个人防护。返景后，应主动向所在社区（村）和工作单位报备相关情况，配合当地疫情防控部门开展核酸检测和健康监测等疫情防控措施。四、积极主动配合疫情防控部门工作，接到疫情防控部门协查通知的人员，请主动报告当地疾控机构，就地等待，配合专业人员做好核酸检测和健康监测等疫情防控措施。五、国内近期连续报告本地确诊病例及无症状感染者，希望广大群众保持高度警惕，克服麻痹松懈思想，无论您是否已经接种了新冠肺炎疫苗，均应避免前往人员密集、人流量大的区域。如出现发热、干咳、乏力、咽痛、嗅（味）觉减退、腹泻等症状时，不建议自行购药服用，应在做好个人防护前提下，及时去就近的医疗机构发热门诊就诊，并主动告知近期旅居史和相关人员接触史。六、接种新冠病毒疫苗是预防控制新冠肺炎最经济、最有效的手段，更是每一位公民应尽的责任和义务，请符合接种条件的市民积极预约登记，有序前往定点接种门诊接种新冠病毒疫苗。七、密切关注广州市、深圳市、佛山市、东莞市等地疫情进展信息，配合指挥部落实相应防控策略的调整。景德镇市疾控中心2021年6月20日,,,,,0,0,0,2021-06-20 14:03,Android,,,
4650163773903114,Kl2Zjgnns,3002014662,来份超大杯焦糖玛奇朵,广州整个是一个空调外机，口罩真的很令人窒息啊疫情让我太久出不了校门了，要被烤鱼馋死了倒是每天去老师面前刷脸想放暑假了,,,,,0,0,0,2021-06-20 14:01,HUAWEI P40 5G,,,
4650163753451926,Kl2Zheu0e,31906528,广东台今日关注,据@广州南沙公安通报：广州南沙一女子违反疫情防控规定被处罚。,,,广州南沙公安,,0,0,1,2021-06-20 14:01,微博 weibo.com,['http://ww4.sinaimg.cn/large/01e6dae0gy1grop09o3gdj20sg149b29.jpg'],,
4650163446485191,Kl2YMrd5R,2452134141,Rachel_hung,广州疫情重击下，生意一落千丈，老板们还可以坚持住吗？|明知山有虎UP主:Short-TV烧鸡电视“广州人咩嘢大风大浪未见过吖…”老板娘好嘢，老广掂啊O广州疫情重击下，生意一落千丈，老板们还可以坚持住吗？|明知山有虎,,,,,0,3,1,2021-06-20 14:00,Android,,,
4650156677138251,Kl2NRtWZ5,2885896690,最IN成都,#外籍女子拒戴口罩冲乘客竖中指#【嚣张！西安北站一外籍女子拒戴口罩冲乘客竖中指！】据时间视频消息：6月17日，网曝西安北站一外籍女乘客与一男子不戴口罩且插队，和其他乘客起冲突。视频显示，这名外籍女子态度恶劣，还冲其他乘客竖中指。18日车站工作人员回应称，当时多次向外籍女子强调要戴口罩。警方通报称，外籍女和同行男子是夫妻，警方赶到后制止争执，要求二人立刻戴口罩，民警将二人带离。经查，二人未佩戴口罩被其他乘客指责引发争执，二人候车期间未插队。目前，此事正在进一步调查中。（时间视频）L时间视频的微博视频#成都分享#,,成都,,"外籍女子拒戴口罩冲乘客竖中指,成都分享",337,210,519,2021-06-20 13:33,微博视频号,,"http://f.video.weibocdn.com/GlHTSO0Plx07NBcMh9Jm01041200cdSK0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1CwnkDw1GXwCQx&Expires=1624176160&ssig=zbIk0NmL2B&KID=unistore,video",
4650163207410782,Kl2Yov5SK,6884185434,优越的柳文言,广州的疫情就是这种人带来的吧,,,,,0,0,0,2021-06-20 13:59,荣耀20青春版,,,4650156677138251
4650162989043568,Kl2Y2BWE0,2609712434,广州市场监管,#广州疫情#【7月1日后，包括第一剂次接种的市民均可全面预约安排接种新冠疫苗】7月1日后，包括第一剂次接种的市民均可全面预约安排，大家要按照指引的要求，依时有序预约接种，不要扎堆。提醒：当您成功预约后，因其他原因无法按时前往接种时，请提前一天在系统取消预约登记。若未提前取消又未按时完成接种，系统将记为爽约，爽约超过2次将不允许再通过此途径预约。（中国广州发布）O7月1日后，包括第一剂次接种的市民均可全面预约安排接种新冠疫苗,,,,广州疫情,0,0,0,2021-06-20 13:58,iPhone客户端,,,
4650156577001063,Kl2NHtnin,2885395354,成都全城搜罗,#外籍女子拒戴口罩冲乘客竖中指#【嚣张！西安北站一外籍女子拒戴口罩冲乘客竖中指！】据时间视频消息：6月17日，网曝西安北站一外籍女乘客与一男子不戴口罩且插队，和其他乘客起冲突。视频显示，这名外籍女子态度恶劣，还冲其他乘客竖中指。18日车站工作人员回应称，当时多次向外籍女子强调要戴口罩。警方通报称，外籍女和同行男子是夫妻，警方赶到后制止争执，要求二人立刻戴口罩，民警将二人带离。经查，二人未佩戴口罩被其他乘客指责引发争执，二人候车期间未插队。目前，此事正在进一步调查中。（时间视频）L时间视频的微博视频#成都分享#,,成都,,"外籍女子拒戴口罩冲乘客竖中指,成都分享",332,216,746,2021-06-20 13:33,微博视频号,,"http://f.video.weibocdn.com/GlHTSO0Plx07NBcMh9Jm01041200cdSK0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1CwnkDw1GXwCQx&Expires=1624176160&ssig=zbIk0NmL2B&KID=unistore,video",
4650162989829411,Kl2Y2Ff4T,6865763542,叔诗蕾中听,广州的疫情就是这种人带来的吧,,,,,0,0,0,2021-06-20 13:58,iPhone客户端,,,4650156577001063
